MP02935,-0.744754368335836
MP02936,2.58789238085349
MP02937,-0.850887959874753
MP02939,2.51691740440826
MP02941,0.782465235174944
MP02950,-1.61764347165202
MP02953,0.683918120236032
MP02957,2.6604774163829
MP02959,-0.181973562213696
MP02961,1.20978013477806
MP02962,1.03677697153762
MP02964,1.60017783277565
MP02972,-1.63518064505317
MP02973,0.0684439421424435
MP02975,0.170242487763365
MP02976,2.80557595524523
MP02977,-0.606876706704497
MP02978,-0.206707903546178
MP02984,1.53107010686977
MP02985,-0.205592378870481
MP02987,1.76530501691418
MP02988,4.66768720026852
MP02989,1.35208443800608
MP02991,1.34180188551545
MP02992,0.412544074157874
MP02996,0.390543132968661
MP03032,3.65562746177117
MP03041,2.22409916317297
MP03047,0.219816335476935
MP03057,4.16571439968215
MP03058,-0.241837924035887
MP03063,0.030486257850296
MP03062,1.57728819908678
MP03145,-0.233480813706087
MP03153,5.44268508089913
