MP02935,-0.0869480195830054
MP02936,0.147392616062084
MP02937,-0.0750362127565029
MP02939,-0.0789078613004943
MP02941,0.411339822838583
MP02950,0.388727575313391
MP02953,0.00940172400938847
MP02957,-0.017353516651272
MP02959,0.162541942199601
MP02961,-0.127758168791443
MP02962,-0.0537272167914524
MP02964,-0.258912831817458
MP02972,0.165173118366156
MP02973,0.0850266006479903
MP02975,-0.28332603259421
MP02976,0.23983488686201
MP02977,0.0600683880492863
MP02978,0.159861901252553
MP02984,0.0850888096795576
MP02985,0.0344836733803698
MP02987,-0.00274998249618121
MP02988,-0.0745871109751666
MP02989,0.28452283074148
MP02991,-0.379656585796577
MP02992,0.531606628497063
MP02996,-0.0405611740993109
MP03032,-0.11647710984391
MP03041,0.304185376025555
MP03047,-0.277380912496549
MP03057,-0.0488553684397896
MP03058,0.265738977164757
MP03063,0.902105873132624
MP03062,-0.116411028583193
MP03145,-0.568689068779349
MP03153,-0.101576766771514
