MP02935,0.141575471736582
MP02936,-0.116375585518232
MP02937,-0.2271412820896
MP02939,0.176341281476908
MP02941,-0.495868230011405
MP02950,-0.290873474418754
MP02953,0.0539286217266103
MP02957,0.210472381560177
MP02959,-0.276143938757297
MP02961,0.0978365931659937
MP02962,-0.0471186779280443
MP02964,0.242228751320664
MP02972,-0.251787745461958
MP02973,-0.226797273518836
MP02975,0.028727389443325
MP02976,-0.0707413496551808
MP02977,0.0723452516888246
MP02978,-0.138642312867976
MP02984,0.0248555178333801
MP02985,0.0545724666529767
MP02987,-0.0219693496573444
MP02988,0.486067557480277
MP02989,-0.286658760887094
MP02991,0.0614745360004102
MP02992,0.186334876214415
MP02996,-0.110235393138193
MP03032,-0.0877959677586105
MP03041,-0.317399914172001
MP03047,0.0498224042764888
MP03057,0.0160350570648273
MP03058,0.269001130014658
MP03063,-0.634863424909914
MP03062,0.16009516446147
MP03145,0.640561297535896
MP03153,-0.0737796816634151
