MP02935,0.0943355979774947
MP02936,-0.00759182963143235
MP02937,0.0356735534709595
MP02939,0.214529024765107
MP02941,-0.089925814231458
MP02950,0.215341249646747
MP02953,0.112219068708147
MP02957,0.162314032025349
MP02959,0.40083880541537
MP02961,0.180654355869647
MP02962,0.569768469867406
MP02964,0.0817903565612399
MP02972,-0.0774302943817034
MP02973,0.208086996026307
MP02975,0.237790907339121
MP02976,0.0220788997835536
MP02977,-0.316471143946172
MP02978,0.330335960406735
MP02984,-0.00749027349718428
MP02985,-0.116437936209233
MP02987,0.203513686643227
MP02988,0.209948582197671
MP02989,-0.418647434102439
MP02991,-0.0940476035933022
MP02992,-0.687195200586186
MP02996,-0.0196913493314554
MP03032,-0.508675567255269
MP03041,-0.140263499364046
MP03047,-0.131387426056013
MP03057,0.249755001502481
MP03058,-0.0102861955279281
MP03063,0.280393183925133
MP03062,-0.176476861531224
MP03145,0.169972840424152
MP03153,0.121054061643236
